steam_id,player_name,team_id,team_name
165923715,The Concept Of Wasp,9658546,CornHub
452702024,CGarty,9658546,CornHub
32846586,Dr Clayton,9658546,CornHub
237313649,Mavi,9658546,CornHub
31649623,Moumpt,9658546,CornHub
,,,
20413194,.4leks...,null,Tiny Corn Energy
1516523759,alexithymia,null,Tiny Corn Energy
71794697,Z.T. Pastamancer,null,Tiny Corn Energy
208895278,businessCasual,null,Tiny Corn Energy
42336030,Pr1de,null,Tiny Corn Energy
