league_id,name,tournament_type,status,description,registration_start_date,registration_end_date,tournament_start_date,tournament_end_date,youtube_url,twitch_url_1,twitch_url_2,winning_team_id,winning_team_name,popd_kernel_1_player_id,popd_kernel_1_player_name,popd_kernel_2_player_id,popd_kernel_2_player_name,staff_count,team_count,player_count,match_count,player_match_stats_count,prize_pool
null,Kernel Kup 3,kernel_kup,archived,KK3 was the end of Season 1,null,null,12/01/2023,12/02/2023,Kernel Kup 3 The Movie,https://www.twitch.tv/kernelkup_tv1,https://www.twitch.tv/kernelkup_tv2,9239539,Eat A Frosted Donut,102620357,C Squad,null,null,6,4,22,7,70,0
