league_id,name,tournament_type,status,description,registration_start_date,registration_end_date,tournament_start_date,tournament_end_date,youtube_url,twitch_url_1,twitch_url_2,winning_team_id,winning_team_name,popd_kernel_1_player_id,popd_kernel_1_player_name,popd_kernel_2_player_id,popd_kernel_2_player_name,staff_count,team_count,player_count,match_count,player_match_stats_count,prize_pool
16444,Kernel Kup 6,kernel_kup,completed,The sixth Kernel Kup,null,null,04/06/2024,04/06/2024,null,https://www.twitch.tv/kernelkup_tv1,null,9397114,Anti-Mage Enjoyers,32846586,Dr Clayton,null,null,1,2,10,2,20,60
