league_id,name,tournament_type,status,description,registration_start_date,registration_end_date,tournament_start_date,tournament_end_date,youtube_url,twitch_url_1,twitch_url_2,winning_team_id,winning_team_name,popd_kernel_1_player_id,popd_kernel_1_player_name,popd_kernel_2_player_id,popd_kernel_2_player_name,staff_count,team_count,player_count,match_count,player_match_stats_count,prize_pool
null,Kernel Kup 1,kernel_kup,archived,The inaugural Kernel Kup tournament - where it all began!,null,null,10/06/2023,10/06/2023,null,null,null,8476119,CaramellRoshan,32846586,Dr Clayton,63826936,Sarah,1,3,15,3,30,0
