league_id,name,tournament_type,status,description,registration_start_date,registration_end_date,tournament_start_date,tournament_end_date,youtube_url,twitch_url_1,twitch_url_2,winning_team_id,winning_team_name,popd_kernel_1_player_id,popd_kernel_1_player_name,popd_kernel_2_player_id,popd_kernel_2_player_name,staff_count,team_count,player_count,match_count,player_match_stats_count,prize_pool
16223,Kernel Kup 4,kernel_kup,archived,The first Valve ticketed event we ever hosted!,null,null,02/02/2024,02/02/2024,Kernel Kup 4 The Movie,https://www.twitch.tv/kernelkup_tv1,null,9239539,Eat A Frosted Donut,176598507,Stainless,null,null,5,2,10,4,40,0
